title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,cluster
You Da One,Rihanna,0.7020000000000001,0.715,5.0,-5.377000000000001,0.0,0.0425,0.503,2.44e-05,0.126,0.863,127.05,spotify:track:5DBfBBTNQH20XbNqp2XZJE,200013.0,4.0,42
Talk That Talk,Rihanna,0.6940000000000001,0.6709999999999999,2.0,-4.088,1.0,0.0444,0.0371,3.14e-05,0.23600000000000002,0.466,83.999,spotify:track:7ksS2VMMt5ZDSpZOQTVj73,209600.0,4.0,79
Talk That Talk,JAY-Z,0.6940000000000001,0.6709999999999999,2.0,-4.088,1.0,0.0444,0.0371,3.14e-05,0.23600000000000002,0.466,83.999,spotify:track:7ksS2VMMt5ZDSpZOQTVj73,209600.0,4.0,79
Man Down,Rihanna,0.47,0.904,0.0,-4.024,0.0,0.177,0.0436,0.0,0.0491,0.557,155.78799999999998,spotify:track:1Bx0zEdVjkFlV27iKaePug,267000.0,4.0,30
Rude Boy,Rihanna,0.563,0.75,11.0,-4.496,1.0,0.127,0.113,0.0,0.0788,0.812,173.90599999999998,spotify:track:5hlWtrnVUyAze5WkxF9P56,222920.0,4.0,30
Shut Up And Drive,Rihanna,0.735,0.826,1.0,-4.902,1.0,0.0349,0.00101,0.129,0.19699999999999998,0.74,132.964,spotify:track:3m7Fne4xA0bsKzEaWbNucr,212280.0,4.0,11
Rehab,Rihanna,0.583,0.792,1.0,-5.894,1.0,0.0533,0.00321,4.92e-05,0.315,0.397,80.055,spotify:track:5bXd8zA39HyVPdfcFqR3lK,294720.0,4.0,52
Bang Bang,Jessie J,0.711,0.774,0.0,-3.391,0.0,0.0922,0.259,0.0,0.371,0.715,150.032,spotify:track:3SaIsrEzrQGDcG1jCeaK8q,199387.0,4.0,63
Bang Bang,Ariana Grande,0.711,0.774,0.0,-3.391,0.0,0.0922,0.259,0.0,0.371,0.715,150.032,spotify:track:3SaIsrEzrQGDcG1jCeaK8q,199387.0,4.0,63
Bang Bang,Nicki Minaj,0.711,0.774,0.0,-3.391,0.0,0.0922,0.259,0.0,0.371,0.715,150.032,spotify:track:3SaIsrEzrQGDcG1jCeaK8q,199387.0,4.0,63
One (Your Name) - Radio Edit,Swedish House Mafia,0.733,0.6729999999999999,9.0,-6.572,0.0,0.0333,0.0132,0.0049,0.16,0.636,125.061,spotify:track:1qZMPmpD1jDcOA7gZ6TCde,163247.0,4.0,79
One (Your Name) - Radio Edit,Pharrell Williams,0.733,0.6729999999999999,9.0,-6.572,0.0,0.0333,0.0132,0.0049,0.16,0.636,125.061,spotify:track:1qZMPmpD1jDcOA7gZ6TCde,163247.0,4.0,79
Spaceman - Carnage Festival Trap Remix,Hardwell,0.7120000000000001,0.49700000000000005,11.0,-8.976,1.0,0.0777,0.0235,0.768,0.10099999999999999,0.23800000000000002,139.987,spotify:track:5QcSDOm6mcvFDl7KBT1fHv,234160.0,4.0,25
Wizard - Radio Edit,Martin Garrix,0.5660000000000001,0.915,7.0,-4.715,0.0,0.0521,0.004529999999999999,0.499,0.617,0.0836,127.92200000000001,spotify:track:5GjGBJWKwePwuR4ilu1FdQ,202413.0,4.0,27
Wizard - Radio Edit,Jay Hardway,0.5660000000000001,0.915,7.0,-4.715,0.0,0.0521,0.004529999999999999,0.499,0.617,0.0836,127.92200000000001,spotify:track:5GjGBJWKwePwuR4ilu1FdQ,202413.0,4.0,27
Mammoth - Original Mix,Dimitri Vegas & Like Mike,0.6459999999999999,0.8490000000000001,11.0,-5.952999999999999,0.0,0.252,0.00107,0.341,0.365,0.479,127.992,spotify:track:00RA1tRUjvxcViZ1TVFlyu,332293.0,4.0,67
Mammoth - Original Mix,Moguai,0.6459999999999999,0.8490000000000001,11.0,-5.952999999999999,0.0,0.252,0.00107,0.341,0.365,0.479,127.992,spotify:track:00RA1tRUjvxcViZ1TVFlyu,332293.0,4.0,67
Mammoth - Original Mix,Like Mike,0.6459999999999999,0.8490000000000001,11.0,-5.952999999999999,0.0,0.252,0.00107,0.341,0.365,0.479,127.992,spotify:track:00RA1tRUjvxcViZ1TVFlyu,332293.0,4.0,67
Flashing Lights - Original Mix,Laidback Luke,0.721,0.961,4.0,-2.866,0.0,0.0494,0.00797,0.8340000000000001,0.41200000000000003,0.312,128.959,spotify:track:1914G5ETQ5ntknGqyozfMW,275996.0,4.0,76
Flashing Lights - Original Mix,D.O.D,0.721,0.961,4.0,-2.866,0.0,0.0494,0.00797,0.8340000000000001,0.41200000000000003,0.312,128.959,spotify:track:1914G5ETQ5ntknGqyozfMW,275996.0,4.0,76
Zodiac,Maddix,0.531,0.975,6.0,-1.8259999999999998,0.0,0.349,0.0299,0.0203,0.48200000000000004,0.13699999999999998,128.02200000000002,spotify:track:6tyMthQ4xFIyvun12lAHPB,170645.0,4.0,20
Gooo!,Live for the weekend,0.687,0.905,3.0,-4.225,1.0,0.324,0.0146,9.07e-06,0.35700000000000004,0.24600000000000002,128.06799999999998,spotify:track:2IkgZtDDMbqo5DsrOxO9iT,216973.0,4.0,11
Smile - Original Mix,Joker Inc,0.794,0.855,5.0,-4.928999999999999,0.0,0.0733,0.00148,0.56,0.0932,0.195,128.014,spotify:track:4oDoe08YuxP2wbfjYCCoCd,291000.0,4.0,52
Five Hours,Deorro,0.88,0.821,5.0,-2.545,0.0,0.11800000000000001,0.0197,0.6609999999999999,0.23399999999999999,0.575,127.90700000000001,spotify:track:6r7FXNO57mlZCBY6PXcZZT,326888.0,4.0,22
Jäätyy,Lucas,0.5920000000000001,0.652,10.0,-5.184,1.0,0.0335,0.00196,0.0,0.39899999999999997,0.524,96.005,spotify:track:6oRbToZS46TUcgVLJqik8g,210213.0,4.0,67
Sä olit oikees,Mikael Gabriel,0.708,0.713,8.0,-6.891,0.0,0.10800000000000001,0.135,0.0,0.20199999999999999,0.7759999999999999,74.987,spotify:track:0ZaTpWhR53xeciXzuV68K5,237240.0,4.0,56
Rakkauslaulu,Johanna Kurkela,0.456,0.364,3.0,-6.975,0.0,0.0283,0.32299999999999995,1.99e-06,0.0934,0.196,177.79,spotify:track:3fuHmlYrK7nCUoNyFT2rx7,252627.0,4.0,74
Love Me Now,John Legend,0.41600000000000004,0.773,8.0,-3.784,1.0,0.0949,0.5720000000000001,0.0,0.105,0.716,122.65,spotify:track:6hdkw1wzhIRYPlYDUtCY5m,210307.0,4.0,41
Sun suulla,Malmö,0.747,0.496,2.0,-9.618,1.0,0.11699999999999999,0.6659999999999999,0.000655,0.302,0.26,109.021,spotify:track:1G1eSrKxjTc6k8N9T51gyY,197946.0,4.0,5
Morsian,Lauri Tähkä,0.644,0.852,9.0,-6.888999999999999,0.0,0.0305,0.096,2.75e-06,0.107,0.5539999999999999,122.007,spotify:track:3seOWLZ7YjBcVYDosPZrwt,213293.0,4.0,98
Milloin nään sut uudestaan?,Robin,0.581,0.711,9.0,-5.976,0.0,0.0504,0.0125,1.98e-06,0.129,0.479,101.999,spotify:track:5F1nYAZxYNUTjtqs6WKXbQ,230947.0,4.0,13
Milloin nään sut uudestaan?,Kasmir,0.581,0.711,9.0,-5.976,0.0,0.0504,0.0125,1.98e-06,0.129,0.479,101.999,spotify:track:5F1nYAZxYNUTjtqs6WKXbQ,230947.0,4.0,13
Lupaan olla - Radio edit,Nopsajalka,0.7240000000000001,0.583,7.0,-5.452999999999999,0.0,0.0341,0.28,0.0,0.111,0.5429999999999999,90.975,spotify:track:0RzBCMUkbxaHFrGUTctWGo,247661.0,4.0,7
Eternal Flame,The Bangles,0.524,0.348,7.0,-7.751,1.0,0.0245,0.539,0.0,0.34,0.408,78.97,spotify:track:6wq4KFc8BBrBRnFPss47UQ,235173.0,3.0,84
Just Give Me a Reason (feat. Nate Ruess),P!nk,0.778,0.547,2.0,-7.273,1.0,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,spotify:track:1mKXFLRA179hdOWQBwUk9e,242733.0,4.0,7
Just Give Me a Reason (feat. Nate Ruess),Nate Ruess,0.778,0.547,2.0,-7.273,1.0,0.0489,0.34600000000000003,0.000302,0.132,0.441,95.00200000000001,spotify:track:1mKXFLRA179hdOWQBwUk9e,242733.0,4.0,7
I Will Always Love You,Whitney Houston,0.332,0.214,4.0,-12.517999999999999,1.0,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,271093.0,4.0,43
Tuhat yötä,Samuli Edelmann,0.505,0.48700000000000004,9.0,-8.356,1.0,0.0341,0.474,2.05e-06,0.0753,0.5479999999999999,155.997,spotify:track:5j11C78d5FfJb6R2QhxfKR,280827.0,4.0,57
Tuhat yötä,Sani,0.505,0.48700000000000004,9.0,-8.356,1.0,0.0341,0.474,2.05e-06,0.0753,0.5479999999999999,155.997,spotify:track:5j11C78d5FfJb6R2QhxfKR,280827.0,4.0,57
"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,0.244,0.36,4.0,-9.05,1.0,0.0321,0.725,0.0,0.13699999999999998,0.0381,98.34700000000001,spotify:track:6ASMcYTd4DaK8HblMc1CW4,280133.0,1.0,47
Oo siellä jossain mun,PMMP,0.534,0.8390000000000001,4.0,-5.515,1.0,0.0441,0.128,6.829999999999999e-05,0.281,0.382,100.031,spotify:track:0Hpyamk60KiH3JeDxnWkxu,200440.0,4.0,3
Hurt,Christina Aguilera,0.254,0.285,4.0,-7.112,0.0,0.0382,0.769,0.0,0.0997,0.10099999999999999,74.858,spotify:track:3AfT3nmctE9nlndrFgshXH,243627.0,4.0,26
Mä annan sut pois,Laura Närhi,0.43799999999999994,0.34,0.0,-8.916,0.0,0.0316,0.672,0.00325,0.109,0.187,122.016,spotify:track:4gWApF6eHuGkRpliThlWL1,322120.0,4.0,85
Tuulilasin nurkkaan,Teleks,0.462,0.502,9.0,-7.49,0.0,0.0282,0.32299999999999995,0.0,0.0831,0.34600000000000003,84.839,spotify:track:2SXoKxfdPHwB4wJDlUiW7q,234920.0,3.0,84
Here Without You,3 Doors Down,0.544,0.55,10.0,-6.756,0.0,0.0248,0.0541,0.0,0.243,0.24600000000000002,144.028,spotify:track:7qQfI2F80t2MZcLLVuH6M2,236920.0,4.0,37
Let Her Go,Passenger,0.509,0.5379999999999999,7.0,-7.335,1.0,0.0572,0.385,0.0,0.10400000000000001,0.244,75.089,spotify:track:7DFNE7NO0raLIUbgzY2rzm,252867.0,4.0,5
Can You Feel the Love Tonight,Elton John,0.313,0.275,10.0,-12.501,1.0,0.0326,0.887,0.0003,0.11,0.14800000000000002,124.085,spotify:track:32RxZnEk5KyWUTZR4azxbD,241253.0,4.0,26
Jos sä tahdot niin,Jippu,0.68,0.40700000000000003,7.0,-12.048,0.0,0.0294,0.833,0.0008470000000000001,0.0898,0.23800000000000002,95.993,spotify:track:4TWZs8TD5wcVYyfoPF3koi,233960.0,4.0,69
Jos sä tahdot niin,Samuli Edelmann,0.68,0.40700000000000003,7.0,-12.048,0.0,0.0294,0.833,0.0008470000000000001,0.0898,0.23800000000000002,95.993,spotify:track:4TWZs8TD5wcVYyfoPF3koi,233960.0,4.0,69
Tuhat Yötä - with Sani,Sani,0.509,0.39899999999999997,9.0,-11.32,1.0,0.0344,0.51,1.72e-06,0.0676,0.513,155.89600000000002,spotify:track:5iZLKW91hVqjTfrr1iMK4D,283293.0,4.0,25
Tuhat Yötä - with Sani,Samuli Edelmann,0.509,0.39899999999999997,9.0,-11.32,1.0,0.0344,0.51,1.72e-06,0.0676,0.513,155.89600000000002,spotify:track:5iZLKW91hVqjTfrr1iMK4D,283293.0,4.0,25
Kun Katsoit Minuun,Anna Eriksson,0.359,0.486,4.0,-10.091000000000001,0.0,0.0441,0.45799999999999996,0.0,0.109,0.192,175.822,spotify:track:5gKagYcHoPhg27iyKLB4fx,210573.0,4.0,24
Rakkauslaulu,Aste,0.7070000000000001,0.727,9.0,-4.716,0.0,0.0483,0.0728,0.0,0.205,0.177,93.02600000000001,spotify:track:3VjjYQS5Noz7YySL1G5mpF,188667.0,4.0,13
Ilman sua,Ezkimo,0.785,0.6579999999999999,8.0,-6.045,1.0,0.0416,0.064,0.0,0.38,0.498,114.955,spotify:track:4hhdK2G5KdsrjVYUDTt77T,275880.0,4.0,22
Te Amo,Rihanna,0.5670000000000001,0.7070000000000001,8.0,-5.455,0.0,0.0818,0.541,0.000176,0.1,0.7509999999999999,171.916,spotify:track:0vU7Vb42qkjeSsmmNG5g3W,208427.0,4.0,13
Grenade,Bruno Mars,0.7040000000000001,0.5579999999999999,2.0,-7.273,0.0,0.0542,0.14800000000000002,0.0,0.107,0.245,110.444,spotify:track:4lLtanYk6tkMvooU0tWzG8,222091.0,4.0,65
Unfaithful,Rihanna,0.588,0.391,0.0,-8.596,0.0,0.0334,0.8390000000000001,0.0,0.195,0.349,144.053,spotify:track:3husjxyCMBvNeiTEcrpPSe,224630.0,4.0,85
Drunk On Love,Rihanna,0.655,0.873,8.0,-3.609,0.0,0.0579,0.0748,0.000454,0.401,0.153,100.391,spotify:track:5A0Swrynpx7ALauNv08nBe,212187.0,4.0,53
Vink vink,Linda,0.836,0.765,8.0,-5.622999999999999,1.0,0.0637,0.0089,0.0,0.622,0.613,126.001,spotify:track:764QFKoCHtRsdMRpoQjxTF,200227.0,4.0,63
Luxusta,Petri Nygård,0.657,0.835,11.0,-5.428999999999999,0.0,0.0366,0.000285,1.97e-06,0.215,0.606,138.02700000000002,spotify:track:7LV56yDLp716oiRQR30skF,213400.0,4.0,30
Sinä Vain,Tauski,0.598,0.49200000000000005,7.0,-7.58,0.0,0.0255,0.5479999999999999,0.0,0.281,0.153,75.15,spotify:track:1JqGN2FcCAlRRiC9EHrk1n,200773.0,4.0,25
Breathe,Seeb,0.525,0.773,7.0,-5.622999999999999,0.0,0.185,0.00583,6.04e-06,0.22899999999999998,0.381,119.947,spotify:track:6s5smacBOoWoI08Vi6EX5T,240272.0,4.0,67
Breathe,Neev,0.525,0.773,7.0,-5.622999999999999,0.0,0.185,0.00583,6.04e-06,0.22899999999999998,0.381,119.947,spotify:track:6s5smacBOoWoI08Vi6EX5T,240272.0,4.0,67
God Is A Girl,Nightcore,0.5760000000000001,0.7859999999999999,8.0,-7.4079999999999995,1.0,0.0485,0.068,0.00061,0.25,0.40700000000000003,191.72799999999998,spotify:track:6Z0XTrfJ9Ee6ZuIkZbSnMd,220814.0,4.0,6
All The Things She Said,t.A.T.u.,0.604,0.831,5.0,-5.72,0.0,0.0387,0.0359,0.00854,0.105,0.447,89.994,spotify:track:6tBdTwcyyGq1HU3PXgZK82,214440.0,4.0,79
One Dance,Drake,0.7709999999999999,0.629,1.0,-5.79,1.0,0.0511,0.008020000000000001,0.00252,0.35600000000000004,0.36200000000000004,103.91799999999999,spotify:track:0JoaFxLgrqbWutREzcZBzS,173975.0,4.0,98
One Dance,WizKid,0.7709999999999999,0.629,1.0,-5.79,1.0,0.0511,0.008020000000000001,0.00252,0.35600000000000004,0.36200000000000004,103.91799999999999,spotify:track:0JoaFxLgrqbWutREzcZBzS,173975.0,4.0,98
One Dance,Kyla,0.7709999999999999,0.629,1.0,-5.79,1.0,0.0511,0.008020000000000001,0.00252,0.35600000000000004,0.36200000000000004,103.91799999999999,spotify:track:0JoaFxLgrqbWutREzcZBzS,173975.0,4.0,98
Now That I've Found You (feat. John & Michel),Martin Garrix,0.495,0.831,5.0,-5.812,0.0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,spotify:track:7wZorJD5loL9ceLJ67sg6S,192632.0,5.0,20
Now That I've Found You (feat. John & Michel),John & Michel,0.495,0.831,5.0,-5.812,0.0,0.0319,0.021,4.79e-05,0.495,0.414,128.064,spotify:track:7wZorJD5loL9ceLJ67sg6S,192632.0,5.0,20
Raging (feat. Kodaline),Kygo,0.55,0.6890000000000001,3.0,-7.76,0.0,0.094,0.0498,0.0,0.207,0.408,99.904,spotify:track:6DsFZITJMPnh8z5XewfVmL,224487.0,4.0,13
Raging (feat. Kodaline),Kodaline,0.55,0.6890000000000001,3.0,-7.76,0.0,0.094,0.0498,0.0,0.207,0.408,99.904,spotify:track:6DsFZITJMPnh8z5XewfVmL,224487.0,4.0,13
The Ocean (feat. Shy Martin),Mike Perry,0.632,0.575,5.0,-6.478,1.0,0.028999999999999998,0.0225,1.81e-06,0.10400000000000001,0.188,90.037,spotify:track:2CPqh63wRVscbceKcPxwvv,183414.0,4.0,17
The Ocean (feat. Shy Martin),SHY Martin,0.632,0.575,5.0,-6.478,1.0,0.028999999999999998,0.0225,1.81e-06,0.10400000000000001,0.188,90.037,spotify:track:2CPqh63wRVscbceKcPxwvv,183414.0,4.0,17
Pop Style,Drake,0.7909999999999999,0.49,11.0,-9.05,1.0,0.242,0.187,1.95e-06,0.10400000000000001,0.0499,133.085,spotify:track:1snt6FNtZASSQrJuS9serg,209453.0,4.0,48
Pop Style,The Throne,0.7909999999999999,0.49,11.0,-9.05,1.0,0.242,0.187,1.95e-06,0.10400000000000001,0.0499,133.085,spotify:track:1snt6FNtZASSQrJuS9serg,209453.0,4.0,48
Find My Own Way Home - Original Mix Edit,Bobby Rock,0.581,0.841,5.0,-6.1739999999999995,0.0,0.0906,0.0115,2.4e-05,0.38799999999999996,0.45,128.006,spotify:track:77obfh4bquN2qEIKsOmQfF,262500.0,4.0,53
Find My Own Way Home - Original Mix Edit,Grace Grundy,0.581,0.841,5.0,-6.1739999999999995,0.0,0.0906,0.0115,2.4e-05,0.38799999999999996,0.45,128.006,spotify:track:77obfh4bquN2qEIKsOmQfF,262500.0,4.0,53
Hey,FÄIS,0.7,0.5710000000000001,6.0,-6.575,0.0,0.0408,0.16,8.77e-05,0.111,0.381,128.046,spotify:track:3jpViAo0HZOdT7Flyfne6j,215625.0,4.0,13
Hey,Afrojack,0.7,0.5710000000000001,6.0,-6.575,0.0,0.0408,0.16,8.77e-05,0.111,0.381,128.046,spotify:track:3jpViAo0HZOdT7Flyfne6j,215625.0,4.0,13
Freefall,Armin van Buuren,0.5529999999999999,0.7240000000000001,2.0,-5.132999999999999,1.0,0.0423,0.009770000000000001,0.0,0.36700000000000005,0.126,131.005,spotify:track:2w7gJ0iMdbISnqqSuHgUr4,181374.0,4.0,76
Freefall,BullySongs,0.5529999999999999,0.7240000000000001,2.0,-5.132999999999999,1.0,0.0423,0.009770000000000001,0.0,0.36700000000000005,0.126,131.005,spotify:track:2w7gJ0iMdbISnqqSuHgUr4,181374.0,4.0,76
What You're Waiting For,Tiësto,0.6659999999999999,0.9359999999999999,6.0,-2.761,1.0,0.0521,0.0492,0.276,0.28300000000000003,0.483,127.98299999999999,spotify:track:4inKPmBZEsaliyrvuogyUx,217500.0,4.0,53
What You're Waiting For,Ummet Ozcan,0.6659999999999999,0.9359999999999999,6.0,-2.761,1.0,0.0521,0.0492,0.276,0.28300000000000003,0.483,127.98299999999999,spotify:track:4inKPmBZEsaliyrvuogyUx,217500.0,4.0,53
Gold,Kiiara,0.6,0.41200000000000003,8.0,-9.343,1.0,0.344,0.615,0.0025,0.134,0.408,113.04899999999999,spotify:track:6ZSO7kPn8IMJFymyticbJO,225882.0,5.0,93
Kaleidoscope,The Script,0.504,0.797,9.0,-6.023,1.0,0.0513,0.0034100000000000003,4.8899999999999996e-05,0.052000000000000005,0.366,120.03299999999999,spotify:track:6ljKFva9CLIoc0Y26B2NSb,221453.0,4.0,52
Broken Arrow,The Script,0.43799999999999994,0.875,0.0,-5.058,1.0,0.0841,0.00873,0.0,0.251,0.58,90.057,spotify:track:5KxoDNLmlkvEEZNSdw7Evj,274627.0,4.0,67
No Words,The Script,0.5670000000000001,0.777,9.0,-6.181,1.0,0.0376,0.361,1.48e-06,0.0901,0.563,89.04299999999999,spotify:track:2nZRTRS4Asz7qV6CLW85qA,245213.0,4.0,65
Millionaires,The Script,0.402,0.7909999999999999,11.0,-3.804,1.0,0.0434,0.16899999999999998,0.0,0.16699999999999998,0.493,186.06,spotify:track:6QiBNpMK7xlZFnnoEdIPCr,189467.0,4.0,89
Glowing,The Script,0.445,0.823,10.0,-4.226,1.0,0.0339,0.0172,0.0,0.341,0.304,157.966,spotify:track:7JqCjgNaHhNcvL9DDLynJP,286773.0,4.0,89
Hurricanes,The Script,0.439,0.833,7.0,-5.192,0.0,0.0358,0.000893,8.379999999999999e-05,0.259,0.341,123.988,spotify:track:46N5bUS88qYcDXYvCRCPPm,278707.0,4.0,76
SexyBack (feat. Timbaland),Justin Timberlake,0.951,0.556,3.0,-7.081,1.0,0.0908,0.0784,0.0,0.0477,0.9640000000000001,116.992,spotify:track:0PhAhydwm0Uxfz9mVuMWfG,241413.0,4.0,58
SexyBack (feat. Timbaland),Timbaland,0.951,0.556,3.0,-7.081,1.0,0.0908,0.0784,0.0,0.0477,0.9640000000000001,116.992,spotify:track:0PhAhydwm0Uxfz9mVuMWfG,241413.0,4.0,58
My Happy Ending,Avril Lavigne,0.419,0.9359999999999999,2.0,-2.411,1.0,0.0712,0.00165,0.0,0.37200000000000005,0.703,170.13400000000001,spotify:track:1pzSqrg7FMEcKadg5j5XUq,242413.0,4.0,33
Fake Love,Drake,0.9229999999999999,0.535,9.0,-7.353,0.0,0.301,0.161,0.0,0.10300000000000001,0.74,133.942,spotify:track:2Vr6FETnu1h4ZoeU0f5XOS,207813.0,4.0,58
Black Barbies,Nicki Minaj,0.809,0.588,0.0,-5.167000000000001,1.0,0.0869,0.0878,7.240000000000001e-05,0.171,0.249,146.024,spotify:track:3y9cCbnBn0zjkJa2YkOj70,254080.0,4.0,98
Black Barbies,Mike WiLL Made-It,0.809,0.588,0.0,-5.167000000000001,1.0,0.0869,0.0878,7.240000000000001e-05,0.171,0.249,146.024,spotify:track:3y9cCbnBn0zjkJa2YkOj70,254080.0,4.0,98
I Wanna Know,Alesso,0.652,0.8190000000000001,2.0,-3.681,1.0,0.0338,0.0776,0.0,0.09699999999999999,0.515,115.916,spotify:track:0yuBwKZJLISISw2jxv0KMu,240413.0,4.0,22
I Wanna Know,Nico & Vinz,0.652,0.8190000000000001,2.0,-3.681,1.0,0.0338,0.0776,0.0,0.09699999999999999,0.515,115.916,spotify:track:0yuBwKZJLISISw2jxv0KMu,240413.0,4.0,22
"Let It Go - From ""Frozen"" / Single Version",Demi Lovato,0.49700000000000005,0.669,7.0,-5.625,1.0,0.0371,0.0143,0.0,0.262,0.21100000000000002,139.85299999999998,spotify:track:5pFXv1AseTMdSHllBzOKbF,226867.0,4.0,76
Panda,Desiigner,0.679,0.7340000000000001,10.0,-5.542000000000001,0.0,0.444,0.0241,1.65e-06,0.369,0.245,145.028,spotify:track:46THN9jjPWhSqFUu6YsBhv,247867.0,4.0,62
Sweet Lovin' - Original Mix,Sigala,0.679,0.925,10.0,-1.44,1.0,0.0501,0.0238,4.68e-05,0.322,0.644,124.975,spotify:track:49qTVUVEnCnCG57dEabXrH,233106.0,4.0,99
Sweet Lovin' - Original Mix,Bryn Christopher,0.679,0.925,10.0,-1.44,1.0,0.0501,0.0238,4.68e-05,0.322,0.644,124.975,spotify:track:49qTVUVEnCnCG57dEabXrH,233106.0,4.0,99
You Make Me Feel,La La La La,0.7070000000000001,0.743,10.0,-3.8739999999999997,1.0,0.0847,0.0951,0.00358,0.294,0.409,132.003,spotify:track:4i3QyJFwUx7RM9xfSul0x9,213895.0,4.0,30
Intoxicated - Radio Edit,Martin Solveig,0.792,0.688,0.0,-4.008,1.0,0.0386,0.00435,0.00477,0.0972,0.502,124.98700000000001,spotify:track:49aLCvvEKM5EA8IYwDmtaE,159560.0,4.0,62
Intoxicated - Radio Edit,Good Times Ahead,0.792,0.688,0.0,-4.008,1.0,0.0386,0.00435,0.00477,0.0972,0.502,124.98700000000001,spotify:track:49aLCvvEKM5EA8IYwDmtaE,159560.0,4.0,62
Taste The Feeling (Avicii Vs. Conrad Sewell),Avicii,0.638,0.792,6.0,-4.501,1.0,0.0555,0.0337,0.0,0.0618,0.595,89.97399999999999,spotify:track:34vuwpTj9M0cFYJ0DeK97Z,191066.0,4.0,54
Taste The Feeling (Avicii Vs. Conrad Sewell),Conrad Sewell,0.638,0.792,6.0,-4.501,1.0,0.0555,0.0337,0.0,0.0618,0.595,89.97399999999999,spotify:track:34vuwpTj9M0cFYJ0DeK97Z,191066.0,4.0,54
Girls Like (feat. Zara Larsson),Tinie Tempah,0.9159999999999999,0.804,0.0,-3.406,1.0,0.049,0.37,1.18e-05,0.0812,0.5379999999999999,120.02799999999999,spotify:track:0rHVd8h0cFwgLgPFem6S60,196000.0,4.0,8
Girls Like (feat. Zara Larsson),Zara Larsson,0.9159999999999999,0.804,0.0,-3.406,1.0,0.049,0.37,1.18e-05,0.0812,0.5379999999999999,120.02799999999999,spotify:track:0rHVd8h0cFwgLgPFem6S60,196000.0,4.0,8
Dangerous Woman,Ariana Grande,0.662,0.618,7.0,-5.26,1.0,0.0455,0.0537,0.0,0.355,0.261,134.02200000000002,spotify:track:6T506SFlFUVVNvnmCiVZR0,235947.0,3.0,60
NO,Meghan Trainor,0.742,0.809,1.0,-3.591,0.0,0.17600000000000002,0.0116,2.77e-06,0.726,0.632,93.95,spotify:track:0NmeI6UpRE27dxxgosD5n9,213524.0,4.0,44
HeadBand (feat. 2 Chainz),B.o.B,0.92,0.47200000000000003,1.0,-7.941,1.0,0.33299999999999996,0.166,0.0,0.068,0.308,97.463,spotify:track:6gf1xlPETW9CwjsdnUzW3g,219833.0,4.0,4
HeadBand (feat. 2 Chainz),2 Chainz,0.92,0.47200000000000003,1.0,-7.941,1.0,0.33299999999999996,0.166,0.0,0.068,0.308,97.463,spotify:track:6gf1xlPETW9CwjsdnUzW3g,219833.0,4.0,4
Wolf,Tungevaag,0.645,0.867,2.0,-4.468,0.0,0.0798,0.24600000000000002,0.0,0.126,0.44,128.033,spotify:track:1CA3nqyTok3Pn9r4BKrzv3,200630.0,4.0,98
Wolf,Raaban,0.645,0.867,2.0,-4.468,0.0,0.0798,0.24600000000000002,0.0,0.126,0.44,128.033,spotify:track:1CA3nqyTok3Pn9r4BKrzv3,200630.0,4.0,98
Hide Away,Daya,0.884,0.826,11.0,-3.6719999999999997,0.0,0.0854,0.222,2.29e-06,0.0719,0.466,94.99700000000001,spotify:track:7xT0GApaXGNVMUdRx2taZv,192381.0,4.0,19
DJ Turn It Up (feat. Juize),Heretic Klick,0.795,0.8390000000000001,1.0,-6.782,1.0,0.057,0.0134,4.41e-06,0.317,0.297,102.042,spotify:track:29W27yzGTTLsJV55Ubl6x2,211958.0,4.0,22
DJ Turn It Up (feat. Juize),Juize,0.795,0.8390000000000001,1.0,-6.782,1.0,0.057,0.0134,4.41e-06,0.317,0.297,102.042,spotify:track:29W27yzGTTLsJV55Ubl6x2,211958.0,4.0,22
Mirror,Lil Wayne,0.32799999999999996,0.622,5.0,-7.291,0.0,0.0866,0.858,0.0,0.10400000000000001,0.401,74.267,spotify:track:6MreoQf8oixWI2xRcw3Fv1,228093.0,4.0,85
Mirror,Bruno Mars,0.32799999999999996,0.622,5.0,-7.291,0.0,0.0866,0.858,0.0,0.10400000000000001,0.401,74.267,spotify:track:6MreoQf8oixWI2xRcw3Fv1,228093.0,4.0,85
Get Ugly,Jason Derulo,0.75,0.6829999999999999,9.0,-4.829,0.0,0.12,0.0462,1.32e-06,0.297,0.539,111.066,spotify:track:5Q7TzTJTgpFnaybWvDA4jd,200492.0,4.0,62
"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,0.5489999999999999,0.7909999999999999,10.0,-3.535,1.0,0.133,0.0104,0.0,0.444,0.292,150.093,spotify:track:6u5M4jPpYkoRV4vVHDQvkd,227293.0,4.0,6
